Id,Time(seconds),Time(text),Latitude,Longitude,FlightMode,Altitude(feet),Altitude(meters),VpsAltitude(feet),VpsAltitude(meters),HSpeed(mph),HSpeed(m/s),GpsSpeed(mph),GpsSpeed(m/s),HomeDistance(feet),HomeDistance(meters),HomeLatitude,HomeLongitude,GpsCount,GpsLevel,BatteryPower(%),BatteryVoltage,BatteryVoltageDeviation,BatteryCell1Voltage,BatteryCell2Voltage,BatteryCell3Voltage,BatteryCell4Voltage,VelocityX,VelocityY,VelocityZ,Pitch,Roll,Yaw,Yaw(360),RcAileron,RcElevator,RcGyro,RcRudder,RcThrottle,NonGpsError,GoHomeStatus,AppTip,AppWarning,AppMessage
2521,260.4,4m 20.4s,-23.74467832,-46.57869866,P-GPS,154.2,47.0,,,0.8,0.4,2.1,0.9,791.3,241.2,-23.74615042,-46.5769583,18,5,34,14.639,0.018,3.652,3.669,3.667,3.651,0.2,-0.3,0.1,-8.9,0,133.7,133.7,1024,1024,1024,1024,1024,,,,,
2522,260.7,4m 20.7s,-23.74467732,-46.5787006,P-GPS,153.9,46.9,,,0.5,0.2,1.8,0.8,792.0,241.4,-23.74615042,-46.5769583,18,5,34,14.639,0.018,3.652,3.669,3.667,3.651,0.1,-0.2,0.1,-9.5,-0.3,134.1,134.1,1024,1024,1024,1024,1024,,,,,
2523,260.8,4m 20.8s,-23.74467706,-46.57870122,P-GPS,153.9,46.9,,,0.2,0.1,1.7,0.8,792.2,241.5,-23.74615042,-46.5769583,18,5,34,14.639,0.018,3.652,3.669,3.667,3.651,0,-0.1,0,-9.1,0.4,134,134,1024,1024,1393,1024,1024,,,,,
2524,260.9,4m 20.9s,-23.74467688,-46.57870167,P-GPS,153.9,46.9,,,0.2,0.1,1.5,0.7,792.4,241.5,-23.74615042,-46.5769583,18,5,34,14.639,0.018,3.652,3.669,3.667,3.651,0,-0.1,0,-8.5,0.7,133.9,133.9,1024,1024,1539,1024,1024,,,,,
2525,261,4m 21s,-23.74467676,-46.57870216,P-GPS,153.9,46.9,,,0.2,0.1,1.1,0.5,792.5,241.6,-23.74615042,-46.5769583,18,5,34,14.639,0.018,3.652,3.669,3.667,3.651,0,-0.1,0,-7.3,0,133.8,133.8,1024,1024,1205,1024,1024,,,,,
2526,261.1,4m 21.1s,-23.7446767,-46.57870251,P-GPS,153.9,46.9,,,0.2,0.1,1.5,0.7,792.6,241.6,-23.74615042,-46.5769583,18,5,34,14.639,0.018,3.652,3.669,3.667,3.651,0,-0.1,0,-6.3,-0.9,133.7,133.7,1024,1024,1024,1024,1024,,,,,
2527,261.2,4m 21.2s,-23.74467662,-46.57870298,P-GPS,153.9,46.9,,,0.2,0.1,1.1,0.5,792.7,241.6,-23.74615042,-46.5769583,18,5,34,14.639,0.018,3.652,3.669,3.667,3.651,0,-0.1,0,-6.7,-1.3,133.6,133.6,1024,1024,1024,1024,1024,,,,,
2528,261.3,4m 21.3s,-23.74467654,-46.57870332,P-GPS,153.9,46.9,,,0.0,0.0,1.5,0.7,792.8,241.7,-23.74615042,-46.5769583,18,5,34,14.668,0.017,3.66,3.676,3.673,3.659,0,0,0,-7.4,-1.8,133.5,133.5,1024,1024,1024,1024,1024,,,,,
2529,261.6,4m 21.6s,-23.74467622,-46.57870431,P-GPS,153.9,46.9,,,0.0,0.0,0.8,0.3,793.2,241.8,-23.74615042,-46.5769583,18,5,34,14.668,0.017,3.66,3.676,3.673,3.659,0,0,0,-7.7,0.2,133.8,133.8,1024,1024,1379,1024,1024,,,,,
2530,261.7,4m 21.7s,-23.74467611,-46.57870449,P-GPS,153.9,46.9,,,0.0,0.0,0.8,0.3,793.2,241.8,-23.74615042,-46.5769583,18,5,34,14.668,0.017,3.66,3.676,3.673,3.659,0,0,0,-7.6,0.6,133.7,133.7,1024,1024,1395,1024,1024,,,,,
2531,261.8,4m 21.8s,-23.74467602,-46.57870476,P-GPS,153.9,46.9,,,0.0,0.0,0.0,0.0,793.3,241.8,-23.74615042,-46.5769583,18,5,34,14.668,0.017,3.66,3.676,3.673,3.659,0,0,0,-7.1,0.5,133.8,133.8,1024,1024,1024,1024,1024,,,,,
2532,262,4m 22s,-23.7446759,-46.57870522,P-GPS,153.9,46.9,,,0.0,0.0,0.7,0.3,793.5,241.8,-23.74615042,-46.5769583,18,5,34,14.652,0.017,3.655,3.672,3.67,3.655,0,0,0,-6.8,0,133.7,133.7,1024,1024,1024,1024,1024,,,,,
2533,262.6,4m 22.6s,-23.74467534,-46.57870637,P-GPS,153.5,46.8,,,0.2,0.1,0.5,0.2,793.9,242.0,-23.74615042,-46.5769583,18,5,34,14.652,0.017,3.655,3.672,3.67,3.655,0,0.1,0,-7.9,0.8,133.7,133.7,1024,1024,1391,1024,1024,,,,,
2534,262.7,4m 22.7s,-23.74467529,-46.57870644,P-GPS,153.5,46.8,,,0.2,0.1,0.5,0.2,793.9,242.0,-23.74615042,-46.5769583,18,5,34,14.652,0.017,3.655,3.672,3.67,3.655,0,0.1,0,-7.5,1.1,133.7,133.7,1024,1024,1678,1024,1024,,,,,
2535,262.8,4m 22.8s,-23.74467518,-46.57870661,P-GPS,153.5,46.8,,,0.2,0.1,0.0,0.0,794.0,242.0,-23.74615042,-46.5769583,18,5,34,14.652,0.017,3.655,3.672,3.67,3.655,0,0.1,0,-6.7,1.1,133.6,133.6,1024,1024,1024,1024,1024,,,,,
2536,262.9,4m 22.9s,-23.74467512,-46.57870667,P-GPS,153.5,46.8,,,0.2,0.1,0.0,0.0,794.0,242.0,-23.74615042,-46.5769583,18,5,34,14.652,0.017,3.655,3.672,3.67,3.655,0,0.1,0,-6.5,0.1,133.5,133.5,1024,1024,1024,1024,1024,,,,,
2537,263,4m 23s,-23.74467505,-46.57870686,P-GPS,153.5,46.8,,,0.4,0.2,0.0,0.0,794.1,242.0,-23.74615042,-46.5769583,18,5,34,14.652,0.017,3.655,3.672,3.67,3.655,0,0.2,0,-6.5,-0.3,133.6,133.6,1024,1024,1024,1024,1024,,,,,
2538,263.1,4m 23.1s,-23.74467497,-46.57870689,P-GPS,153.5,46.8,,,0.4,0.2,0.0,0.0,794.1,242.0,-23.74615042,-46.5769583,18,5,34,14.652,0.017,3.655,3.672,3.67,3.655,0,0.2,0,-6.9,0.5,133.6,133.6,1024,1024,1024,1024,1024,,,,,
2539,263.2,4m 23.2s,-23.74467481,-46.57870706,P-GPS,153.5,46.8,,,0.4,0.2,0.0,0.0,794.2,242.1,-23.74615042,-46.5769583,18,5,34,14.652,0.017,3.655,3.672,3.67,3.655,0,0.2,0,-7.5,0.8,133.5,133.5,1024,1024,1024,1024,1024,,,,,
2540,263.4,4m 23.4s,-23.74467449,-46.57870718,P-GPS,153.5,46.8,,,0.4,0.2,0.0,0.0,794.3,242.1,-23.74615042,-46.5769583,18,5,34,14.652,0.017,3.655,3.672,3.67,3.655,0,0.2,0,-7.6,2.1,133.7,133.7,1059,1024,1024,1024,1024,,,,,
2541,263.6,4m 23.6s,-23.74467414,-46.57870724,P-GPS,153.5,46.8,,,0.7,0.3,0.5,0.2,794.4,242.1,-23.74615042,-46.5769583,18,5,34,14.652,0.017,3.655,3.672,3.67,3.655,0,0.3,0,-7.9,2.5,133.5,133.5,1082,1024,1024,1024,1024,,,,,
2542,263.7,4m 23.7s,-23.74467399,-46.57870716,P-GPS,153.5,46.8,,,0.7,0.3,0.7,0.3,794.4,242.1,-23.74615042,-46.5769583,18,5,34,14.652,0.017,3.655,3.672,3.67,3.655,0,0.3,0,-7.5,2.9,133.5,133.5,1122,1024,1024,1024,1024,,,,,
2543,263.8,4m 23.8s,-23.74467383,-46.57870723,P-GPS,153.5,46.8,,,0.7,0.3,1.1,0.5,794.5,242.2,-23.74615042,-46.5769583,18,5,34,14.652,0.017,3.655,3.672,3.67,3.655,0,0.3,0,-5.6,1.5,133.5,133.5,1087,1024,1024,1024,1024,,,,,
2544,264,4m 24s,-23.74467346,-46.57870724,P-GPS,153.5,46.8,,,0.5,0.2,0.0,0.0,794.6,242.2,-23.74615042,-46.5769583,18,5,34,14.652,0.017,3.655,3.672,3.67,3.655,0.1,0.2,0,-3.7,2.5,133.5,133.5,1024,1024,1024,1024,1024,,,,,
2545,264.1,4m 24.1s,-23.74467324,-46.57870721,P-GPS,153.5,46.8,,,0.5,0.2,0.7,0.3,794.6,242.2,-23.74615042,-46.5769583,18,5,34,14.652,0.017,3.655,3.672,3.67,3.655,0.1,0.2,0,-4.6,2.6,133.6,133.6,1024,1024,1024,1024,1024,,,,,
2546,264.2,4m 24.2s,-23.74467291,-46.57870735,P-GPS,153.5,46.8,,,0.5,0.2,1.1,0.5,794.7,242.2,-23.74615042,-46.5769583,18,5,34,14.652,0.017,3.655,3.672,3.67,3.655,0.1,0.2,0,-5.2,2.8,133.5,133.5,1024,1024,1024,1024,1024,,,,,
2547,264.3,4m 24.3s,-23.74467263,-46.57870737,P-GPS,153.5,46.8,,,0.5,0.2,1.1,0.5,794.8,242.3,-23.74615042,-46.5769583,18,5,34,14.652,0.017,3.655,3.672,3.67,3.655,0.1,0.2,0,-5.4,3.3,133.5,133.5,1024,1024,1024,1024,1024,,,,,
2548,264.4,4m 24.4s,-23.74467232,-46.57870754,P-GPS,153.5,46.8,,,0.5,0.2,1.1,0.5,794.9,242.3,-23.74615042,-46.5769583,18,5,34,14.658,0.016,3.657,3.673,3.671,3.657,0.1,0.2,0,-5.1,4.3,133.5,133.5,1059,1024,1024,1024,1024,,,,,
2549,264.5,4m 24.5s,-23.74467205,-46.5787076,P-GPS,153.5,46.8,,,0.3,0.1,0.0,0.0,795.0,242.3,-23.74615042,-46.5769583,18,5,34,14.658,0.016,3.657,3.673,3.671,3.657,0.1,0.1,0,-5,5,133.5,133.5,1165,1024,1024,1024,1024,,,,,
2550,264.6,4m 24.6s,-23.74467178,-46.57870784,P-GPS,153.5,46.8,,,0.3,0.1,0.0,0.0,795.1,242.4,-23.74615042,-46.5769583,18,5,34,14.658,0.016,3.657,3.673,3.671,3.657,0.1,0.1,0,-5.3,4.3,133.4,133.4,1128,1024,1024,1024,1024,,,,,
2551,264.8,4m 24.8s,-23.74467131,-46.57870832,P-GPS,153.5,46.8,,,0.2,0.1,1.0,0.4,795.4,242.4,-23.74615042,-46.5769583,18,5,34,14.658,0.016,3.657,3.673,3.671,3.657,0.1,0,0,-3.9,2.4,133.6,133.6,1078,1024,1024,1024,1024,,,,,
2552,264.9,4m 24.9s,-23.74467106,-46.57870854,P-GPS,153.5,46.8,,,0.4,0.2,0.7,0.3,795.5,242.5,-23.74615042,-46.5769583,18,5,34,14.658,0.016,3.657,3.673,3.671,3.657,0.2,0,0,-4.6,2.8,133.6,133.6,1085,1024,1024,1024,1024,,,,,
2553,265,4m 25s,-23.74467075,-46.57870895,P-GPS,153.5,46.8,,,0.4,0.2,1.5,0.7,795.7,242.5,-23.74615042,-46.5769583,18,5,34,14.658,0.016,3.657,3.673,3.671,3.657,0.2,0,0,-4.8,2.7,133.5,133.5,1080,1024,1024,1024,1024,,,,,
2554,265.1,4m 25.1s,-23.74467047,-46.57870922,P-GPS,153.5,46.8,,,0.4,0.2,1.5,0.7,795.8,242.6,-23.74615042,-46.5769583,18,5,34,14.658,0.016,3.657,3.673,3.671,3.657,0.2,0,0,-4.9,2.1,133.6,133.6,1024,1024,1024,1024,1024,,,,,
2555,265.4,4m 25.4s,-23.74466948,-46.57871037,P-GPS,153.5,46.8,,,0.4,0.2,1.2,0.5,796.3,242.7,-23.74615042,-46.5769583,18,5,34,14.686,0.016,3.664,3.68,3.677,3.665,0.2,0,0,-7.2,2.3,133.3,133.3,1024,1024,1024,1024,1024,,,,,
2556,265.5,4m 25.5s,-23.7446692,-46.57871063,P-GPS,153.5,46.8,,,0.4,0.2,1.3,0.6,796.5,242.8,-23.74615042,-46.5769583,18,5,34,14.686,0.016,3.664,3.68,3.677,3.665,0.2,0,0,-5.3,3.1,133.3,133.3,1024,1024,1024,1024,1024,,,,,
2557,265.6,4m 25.6s,-23.74466891,-46.57871102,P-GPS,153.5,46.8,,,0.4,0.2,1.5,0.7,796.6,242.8,-23.74615042,-46.5769583,18,5,34,14.686,0.016,3.664,3.68,3.677,3.665,0.2,0,0,-4.3,4.4,133.5,133.5,1024,1024,1024,1024,1024,,,,,
2558,265.9,4m 25.9s,-23.74466808,-46.57871227,P-GPS,153.2,46.7,,,0.3,0.1,1.2,0.5,797.1,243.0,-23.74615042,-46.5769583,18,5,34,14.686,0.016,3.664,3.68,3.677,3.665,0.1,-0.1,0,-8.8,4.7,133.6,133.6,1024,1024,1024,1024,1024,,,,,
2559,266,4m 26s,-23.74466781,-46.57871283,P-GPS,153.5,46.8,,,0.3,0.1,1.3,0.6,797.3,243.0,-23.74615042,-46.5769583,18,5,34,14.686,0.016,3.664,3.68,3.677,3.665,0.1,-0.1,0,-9.4,3.5,133.5,133.5,1125,1024,1024,1024,1024,,,,,
2560,266.2,4m 26.2s,-23.74466742,-46.57871376,P-GPS,153.5,46.8,,,0.2,0.1,1.4,0.6,797.7,243.1,-23.74615042,-46.5769583,18,5,34,14.686,0.016,3.664,3.68,3.677,3.665,0,-0.1,0,-9.7,1.5,133.4,133.4,1193,1024,1024,1024,1024,,,,,
2561,266.3,4m 26.3s,-23.74466728,-46.57871411,P-GPS,153.5,46.8,,,0.0,0.0,1.2,0.5,797.8,243.2,-23.74615042,-46.5769583,18,5,34,14.686,0.016,3.664,3.68,3.677,3.665,0,0,0,-8.5,2.1,133.5,133.5,1263,1024,1024,1024,1024,,,,,
2562,266.4,4m 26.4s,-23.74466712,-46.57871457,P-GPS,153.5,46.8,,,0.0,0.0,1.1,0.5,797.9,243.2,-23.74615042,-46.5769583,18,5,34,14.686,0.016,3.664,3.68,3.677,3.665,0,0,0,-7,2.4,133.5,133.5,1133,1024,1024,1024,1024,,,,,
2563,266.5,4m 26.5s,-23.74466697,-46.57871492,P-GPS,153.5,46.8,,,0.0,0.0,1.1,0.5,798.1,243.2,-23.74615042,-46.5769583,18,5,34,14.686,0.016,3.664,3.68,3.677,3.665,0,0,0,-6.9,2,133.4,133.4,1133,1024,1024,1024,1024,,,,,
2564,266.6,4m 26.6s,-23.74466671,-46.5787154,P-GPS,153.5,46.8,,,0.2,0.1,1.1,0.5,798.2,243.3,-23.74615042,-46.5769583,18,5,34,14.686,0.016,3.664,3.68,3.677,3.665,0.1,0,0,-7.1,2,133.4,133.4,1031,1024,1024,1024,1024,,,,,
2565,266.8,4m 26.8s,-23.74466619,-46.57871624,P-GPS,153.5,46.8,,,0.3,0.1,1.2,0.5,798.6,243.4,-23.74615042,-46.5769583,18,5,34,14.686,0.016,3.664,3.68,3.677,3.665,0.1,-0.1,0,-5.5,2.2,133.4,133.4,1073,1024,1024,1024,1024,,,,,
2566,266.9,4m 26.9s,-23.74466592,-46.57871664,P-GPS,153.5,46.8,,,0.3,0.1,1.2,0.5,798.7,243.5,-23.74615042,-46.5769583,18,5,34,14.686,0.016,3.664,3.68,3.677,3.665,0.1,-0.1,0,-5.8,3,133.6,133.6,1031,1024,1024,1024,1024,,,,,
2567,267,4m 27s,-23.74466554,-46.57871719,P-GPS,153.5,46.8,,,0.3,0.1,1.5,0.7,799.0,243.5,-23.74615042,-46.5769583,18,5,34,14.686,0.016,3.664,3.68,3.677,3.665,0.1,-0.1,0,-7.2,2,133.5,133.5,1024,1024,1024,1024,1024,,,,,
2568,267.1,4m 27.1s,-23.74466522,-46.57871761,P-GPS,153.5,46.8,,,0.5,0.2,1.5,0.7,799.2,243.6,-23.74615042,-46.5769583,18,5,34,14.686,0.016,3.664,3.68,3.677,3.665,0.2,-0.1,0,-6.7,0.6,133.3,133.3,1024,1024,1024,1024,1024,,,,,
2569,267.2,4m 27.2s,-23.74466482,-46.57871817,P-GPS,153.5,46.8,,,0.5,0.2,1.5,0.7,799.4,243.7,-23.74615042,-46.5769583,18,5,34,14.686,0.016,3.664,3.68,3.677,3.665,0.2,-0.1,0,-5.2,1.7,133.3,133.3,1024,1024,1024,1024,1024,,,,,
2570,267.3,4m 27.3s,-23.74466445,-46.57871858,P-GPS,153.5,46.8,,,0.5,0.2,1.5,0.7,799.6,243.7,-23.74615042,-46.5769583,18,5,34,14.686,0.016,3.664,3.68,3.677,3.665,0.2,-0.1,0,-5.2,2.6,133.4,133.4,1024,1024,1024,1024,1024,,,,,
2571,267.4,4m 27.4s,-23.74466399,-46.57871916,P-GPS,153.5,46.8,,,0.5,0.2,1.5,0.7,799.8,243.8,-23.74615042,-46.5769583,18,5,34,14.704,0.019,3.672,3.685,3.681,3.666,0.2,-0.1,0,-6.8,2.7,133.4,133.4,1024,1024,1024,1024,1024,,,,,
2572,267.5,4m 27.5s,-23.74466359,-46.57871959,P-GPS,153.5,46.8,,,0.5,0.2,1.8,0.8,800.0,243.9,-23.74615042,-46.5769583,18,5,34,14.704,0.019,3.672,3.685,3.681,3.666,0.2,-0.1,0,-7.9,2.4,133.2,133.2,1024,1024,1024,1024,1024,,,,,
2573,267.6,4m 27.6s,-23.74466316,-46.5787201,P-GPS,153.5,46.8,,,0.4,0.2,1.5,0.7,800.3,243.9,-23.74615042,-46.5769583,18,5,34,14.704,0.019,3.672,3.685,3.681,3.666,0.2,0,0,-8,3.1,133.1,133.1,1024,1024,1024,1024,1024,,,,,
2574,267.7,4m 27.7s,-23.74466279,-46.57872044,P-GPS,153.5,46.8,,,0.4,0.2,1.5,0.7,800.4,244.0,-23.74615042,-46.5769583,18,5,34,14.704,0.019,3.672,3.685,3.681,3.666,0.2,0,0,-7.2,3.9,133,133,1024,1024,1024,1024,1024,,,,,
2575,267.9,4m 27.9s,-23.74466208,-46.57872121,P-GPS,153.5,46.8,,,0.4,0.2,1.4,0.6,800.8,244.1,-23.74615042,-46.5769583,18,5,34,14.704,0.019,3.672,3.685,3.681,3.666,0.2,0,0,-10.4,5.2,132.8,132.8,1024,1024,1024,1024,1024,,,,,
2576,268,4m 28s,-23.74466177,-46.57872161,P-GPS,153.5,46.8,,,0.2,0.1,1.4,0.6,801.0,244.1,-23.74615042,-46.5769583,18,5,34,14.704,0.019,3.672,3.685,3.681,3.666,0.1,0,0,-11.1,4.8,132.7,132.7,1024,1024,1024,1024,1024,,,,,
2577,268.1,4m 28.1s,-23.74466154,-46.57872182,P-GPS,153.5,46.8,,,0.2,0.1,1.5,0.7,801.1,244.2,-23.74615042,-46.5769583,18,5,34,14.704,0.019,3.672,3.685,3.681,3.666,0.1,0,0,-9,4.3,132.7,132.7,1024,1024,1024,1024,1024,,,,,
2578,268.2,4m 28.2s,-23.74466134,-46.57872203,P-GPS,153.5,46.8,,,0.3,0.1,1.1,0.5,801.2,244.2,-23.74615042,-46.5769583,18,5,34,14.704,0.019,3.672,3.685,3.681,3.666,0.1,0.1,0,-6.9,4.9,132.8,132.8,1024,1024,1024,1024,1024,,,,,
2579,268.3,4m 28.3s,-23.74466119,-46.57872209,P-GPS,153.5,46.8,,,0.3,0.1,0.0,0.0,801.2,244.2,-23.74615042,-46.5769583,18,5,34,14.704,0.019,3.672,3.685,3.681,3.666,0.1,0.1,0,-4.6,5.2,132.9,132.9,1024,1024,1024,1024,1024,,,,,
2580,268.4,4m 28.4s,-23.744661,-46.57872229,P-GPS,153.5,46.8,,,0.3,0.1,1.1,0.5,801.3,244.2,-23.74615042,-46.5769583,18,5,34,14.674,0.016,3.66,3.676,3.675,3.663,0.1,0.1,0,-4.5,4.8,133,133,1024,1024,1024,1024,1024,,,,,
2581,268.5,4m 28.5s,-23.74466083,-46.5787224,P-GPS,153.5,46.8,,,0.2,0.1,0.0,0.0,801.4,244.3,-23.74615042,-46.5769583,18,5,34,14.674,0.016,3.66,3.676,3.675,3.663,0.1,0,0,-5.6,5.2,133.1,133.1,1024,1024,1024,1024,1024,,,,,
2582,268.7,4m 28.7s,-23.74466046,-46.57872289,P-GPS,153.5,46.8,,,0.0,0.0,0.0,0.0,801.6,244.3,-23.74615042,-46.5769583,18,5,34,14.674,0.016,3.66,3.676,3.675,3.663,0,0,0,-8.2,6.5,132.9,132.9,1024,1057,1024,1024,1024,,,,,
2583,268.8,4m 28.8s,-23.74466028,-46.57872323,P-GPS,153.5,46.8,,,0.0,0.0,1.0,0.4,801.8,244.4,-23.74615042,-46.5769583,18,5,34,14.674,0.016,3.66,3.676,3.675,3.663,0,0,0,-7.9,5,133,133,1024,1149,1024,1024,1024,,,,,
2584,268.9,4m 28.9s,-23.74466019,-46.57872338,P-GPS,153.5,46.8,,,0.2,0.1,0.0,0.0,801.8,244.4,-23.74615042,-46.5769583,18,5,34,14.674,0.016,3.66,3.676,3.675,3.663,0,0.1,0,-6.9,4.5,133.1,133.1,1024,1265,1024,1024,1024,,,,,
2585,269,4m 29s,-23.74466009,-46.57872364,P-GPS,153.5,46.8,,,0.2,0.1,0.0,0.0,801.9,244.4,-23.74615042,-46.5769583,18,5,34,14.674,0.016,3.66,3.676,3.675,3.663,0,0.1,0,-6.6,3.6,133.1,133.1,1024,1404,1024,1024,1024,,,,,
2586,269.1,4m 29.1s,-23.74466002,-46.57872376,P-GPS,153.5,46.8,,,0.2,0.1,0.0,0.0,801.9,244.4,-23.74615042,-46.5769583,18,5,34,14.674,0.016,3.66,3.676,3.675,3.663,0,0.1,0,-5.8,3.2,133.1,133.1,1024,1474,1024,1024,1024,,,,,
2587,269.2,4m 29.2s,-23.74465989,-46.57872399,P-GPS,153.5,46.8,,,0.2,0.1,0.0,0.0,802.0,244.5,-23.74615042,-46.5769583,18,5,34,14.674,0.016,3.66,3.676,3.675,3.663,0,0.1,0,-6.3,3.9,133.3,133.3,1024,1515,1024,1024,1024,,,,,
2588,269.3,4m 29.3s,-23.74465978,-46.57872408,P-GPS,153.5,46.8,,,0.2,0.1,0.0,0.0,802.1,244.5,-23.74615042,-46.5769583,18,5,34,14.674,0.016,3.66,3.676,3.675,3.663,0,0.1,0,-9.1,4.3,133.2,133.2,1024,1613,1024,1024,1024,,,,,
2589,269.5,4m 29.5s,-23.74465958,-46.5787243,P-GPS,153.5,46.8,,,0.7,0.3,0.0,0.0,802.2,244.5,-23.74615042,-46.5769583,18,5,34,14.674,0.016,3.66,3.676,3.675,3.663,-0.1,0.3,0,-15.2,4.5,133,133,1024,1655,1024,1024,1024,,,,,
2590,269.6,4m 29.6s,-23.74465956,-46.57872431,P-GPS,153.5,46.8,,,1.0,0.5,0.7,0.3,802.2,244.5,-23.74615042,-46.5769583,18,5,34,14.674,0.016,3.66,3.676,3.675,3.663,-0.2,0.4,0,-20.8,5.4,132.9,132.9,999,1684,1024,1024,1024,,,,,
2591,269.8,4m 29.8s,-23.74466011,-46.57872371,P-GPS,153.5,46.8,,,2.2,1.0,0.0,0.0,801.9,244.4,-23.74615042,-46.5769583,18,5,34,14.674,0.016,3.66,3.676,3.675,3.663,-0.6,0.8,0,-30.4,3,132.5,132.5,1011,1684,1024,1024,1024,,,,,
2592,269.9,4m 29.9s,-23.74466075,-46.57872292,P-GPS,153.5,46.8,,,3.4,1.5,1.7,0.8,801.6,244.3,-23.74615042,-46.5769583,18,5,34,14.674,0.016,3.66,3.676,3.675,3.663,-0.9,1.2,0,-30.2,2.3,132.6,132.6,1012,1684,1024,1024,1024,,,,,
2593,270,4m 30s,-23.74466168,-46.57872174,P-GPS,153.5,46.8,,,4.2,1.9,3.0,1.3,801.0,244.2,-23.74615042,-46.5769583,18,5,34,14.674,0.016,3.66,3.676,3.675,3.663,-1.1,1.5,0,-27.6,2.7,132.8,132.8,1020,1684,1024,1024,1024,,,,,
2594,270.1,4m 30.1s,-23.74466281,-46.57872018,P-GPS,153.5,46.8,,,5.0,2.2,3.8,1.7,800.4,244.0,-23.74615042,-46.5769583,18,5,34,14.674,0.016,3.66,3.676,3.675,3.663,-1.3,1.8,0,-25.5,3.1,132.9,132.9,1024,1684,1024,1024,1024,,,,,
2595,270.2,4m 30.2s,-23.74466412,-46.57871842,P-GPS,153.5,46.8,,,5.6,2.5,5.0,2.2,799.6,243.7,-23.74615042,-46.5769583,17,5,34,14.674,0.016,3.66,3.676,3.675,3.663,-1.5,2,0,-24.9,3.7,132.8,132.8,1024,1684,1024,1024,1024,,,,,
2596,270.4,4m 30.4s,-23.74466715,-46.57871431,P-GPS,153.9,46.9,,,6.7,3.0,5.8,2.6,797.9,243.2,-23.74615042,-46.5769583,17,5,34,14.641,0.022,3.654,3.671,3.667,3.649,-1.8,2.4,0,-24.8,3.5,132.8,132.8,1024,1684,1024,1024,1024,,,,,
2597,270.5,4m 30.5s,-23.74466887,-46.57871195,P-GPS,153.9,46.9,,,7.2,3.2,6.3,2.8,796.9,242.9,-23.74615042,-46.5769583,17,5,34,14.641,0.022,3.654,3.671,3.667,3.649,-1.9,2.6,0,-24.5,3.4,132.9,132.9,1019,1684,1024,1024,1024,,,,,
2598,270.6,4m 30.6s,-23.74467061,-46.57870956,P-GPS,153.9,46.9,,,7.8,3.5,7.0,3.1,795.8,242.6,-23.74615042,-46.5769583,17,5,34,14.641,0.022,3.654,3.671,3.667,3.649,-2.1,2.8,0,-24.6,3.1,132.8,132.8,1008,1684,1024,1024,1024,,,,,
2599,270.7,4m 30.7s,-23.7446725,-46.57870687,P-GPS,153.9,46.9,,,8.3,3.7,7.4,3.3,794.7,242.2,-23.74615042,-46.5769583,17,5,34,14.641,0.022,3.654,3.671,3.667,3.649,-2.2,3,0,-24.5,3,132.8,132.8,997,1684,1024,1024,1024,,,,,
2600,270.9,4m 30.9s,-23.74467642,-46.57870107,P-GPS,154.2,47.0,,,9.1,4.1,8.1,3.6,792.3,241.5,-23.74615042,-46.5769583,17,5,34,14.641,0.022,3.654,3.671,3.667,3.649,-2.4,3.3,0,-23.9,4.4,132.7,132.7,1003,1684,1024,1024,1024,,,,,
2601,271,4m 31s,-23.74467842,-46.57869801,P-GPS,154.2,47.0,,,9.6,4.3,8.3,3.7,791.1,241.1,-23.74615042,-46.5769583,17,5,34,14.641,0.022,3.654,3.671,3.667,3.649,-2.5,3.5,0,-23.7,4.7,132.8,132.8,1002,1684,1024,1024,1024,,,,,
2602,271.1,4m 31.1s,-23.74468061,-46.57869468,P-GPS,154.2,47.0,,,9.9,4.4,9.0,4.0,789.7,240.7,-23.74615042,-46.5769583,17,5,34,14.641,0.022,3.654,3.671,3.667,3.649,-2.6,3.6,0,-24.1,4.9,132.8,132.8,983,1684,1024,1024,1024,,,,,
2603,271.2,4m 31.2s,-23.74468286,-46.57869141,P-GPS,154.2,47.0,,,10.2,4.6,9.3,4.2,788.4,240.3,-23.74615042,-46.5769583,17,5,34,14.641,0.022,3.654,3.671,3.667,3.649,-2.7,3.7,0,-24,4.9,132.7,132.7,980,1684,1024,1024,1024,,,,,
2604,271.4,4m 31.4s,-23.74468777,-46.57868438,P-GPS,154.2,47.0,,,11.2,5.0,9.8,4.4,785.4,239.4,-23.74615042,-46.5769583,17,5,34,14.641,0.022,3.654,3.671,3.667,3.649,-3,4,0,-24.2,4.8,132.6,132.6,932,1684,1024,1024,1024,,,,,
2605,271.5,4m 31.5s,-23.74469042,-46.57868059,P-GPS,154.2,47.0,,,11.5,5.1,10.4,4.6,783.8,238.9,-23.74615042,-46.5769583,17,5,34,14.641,0.022,3.654,3.671,3.667,3.649,-3.1,4.1,0,-24.3,4.7,132.6,132.6,911,1684,1024,1024,1024,,,,,
2606,271.6,4m 31.6s,-23.7446931,-46.57867681,P-GPS,154.2,47.0,,,11.5,5.1,10.8,4.8,782.2,238.4,-23.74615042,-46.5769583,17,5,34,14.641,0.022,3.654,3.671,3.667,3.649,-3.2,4.3,0,-24.2,5.2,132.6,132.6,887,1684,1024,1024,1024,,,,,
