Id,Time(seconds),Time(text),Latitude,Longitude,FlightMode,Altitude(feet),Altitude(meters),VpsAltitude(feet),VpsAltitude(meters),HSpeed(mph),HSpeed(m/s),GpsSpeed(mph),GpsSpeed(m/s),HomeDistance(feet),HomeDistance(meters),HomeLatitude,HomeLongitude,GpsCount,GpsLevel,BatteryPower(%),BatteryVoltage,BatteryVoltageDeviation,BatteryCell1Voltage,BatteryCell2Voltage,BatteryCell3Voltage,BatteryCell4Voltage,VelocityX,VelocityY,VelocityZ,Pitch,Roll,Yaw,Yaw(360),RcAileron,RcElevator,RcGyro,RcRudder,RcThrottle,NonGpsError,GoHomeStatus,AppTip,AppWarning,AppMessage
708,74.5,1m 14.5s,-23.76166505,-46.59957822,P-GPS,166.7,50.8,,,19.2,8.6,18.8,8.4,758.0,231.0,-23.76208751,-46.59735531,17,5,94,16.318,0.03,4.078,4.06,4.09,4.09,3.8,-7.7,-0.1,-3.2,-4.5,-62.6,297.4,989,1684,1024,1024,1024,,,,,
709,74.6,1m 14.6s,-23.76166155,-46.59958565,P-GPS,167.0,50.9,,,19.2,8.6,18.9,8.5,760.7,231.9,-23.76208751,-46.59735531,17,5,94,16.318,0.03,4.078,4.06,4.09,4.09,3.8,-7.7,-0.1,-3.6,-4.6,-62.6,297.4,992,1684,1024,1024,1024,,,,,
710,74.7,1m 14.7s,-23.76165809,-46.59959311,P-GPS,167.0,50.9,,,19.2,8.6,19.1,8.5,763.4,232.7,-23.76208751,-46.59735531,17,5,94,16.318,0.03,4.078,4.06,4.09,4.09,3.8,-7.7,-0.1,-3.4,-3.8,-62.7,297.3,995,1684,1024,1024,1024,,,,,
711,74.8,1m 14.8s,-23.76165471,-46.59960022,P-GPS,167.0,50.9,,,19.0,8.5,18.6,8.3,766.0,233.5,-23.76208751,-46.59735531,17,5,94,16.318,0.03,4.078,4.06,4.09,4.09,3.8,-7.6,0,-3.6,-3.8,-62.7,297.3,997,1684,1024,1024,1024,,,,,
712,74.9,1m 14.9s,-23.76165135,-46.59960743,P-GPS,167.0,50.9,,,19.0,8.5,18.3,8.2,768.6,234.3,-23.76208751,-46.59735531,17,5,94,16.318,0.03,4.078,4.06,4.09,4.09,3.8,-7.6,0,-4.2,-2.5,-62.6,297.4,998,1684,1024,1024,1024,,,,,
713,75,1m 15s,-23.76164789,-46.59961462,P-GPS,167.0,50.9,,,19.0,8.5,18.5,8.2,771.2,235.1,-23.76208751,-46.59735531,17,5,94,16.318,0.03,4.078,4.06,4.09,4.09,3.8,-7.6,0,-3.9,-2,-62.6,297.4,998,1684,1024,1024,1024,,,,,
714,75.1,1m 15.1s,-23.76164441,-46.59962189,P-GPS,167.0,50.9,,,18.8,8.4,18.6,8.3,773.8,235.9,-23.76208751,-46.59735531,17,5,94,16.318,0.03,4.078,4.06,4.09,4.09,3.8,-7.5,0,-3.8,-1.7,-62.5,297.5,999,1684,1024,1024,1024,,,,,
715,75.2,1m 15.2s,-23.76164087,-46.59962896,P-GPS,167.0,50.9,,,18.9,8.5,18.5,8.3,776.4,236.6,-23.76208751,-46.59735531,17,5,94,16.318,0.03,4.078,4.06,4.09,4.09,3.9,-7.5,0,-3.7,-2.9,-62.5,297.5,1000,1684,1024,1024,1024,,,,,
716,75.3,1m 15.3s,-23.76163732,-46.5996361,P-GPS,167.0,50.9,,,18.7,8.4,18.4,8.2,779.0,237.4,-23.76208751,-46.59735531,17,5,94,16.318,0.03,4.078,4.06,4.09,4.09,3.9,-7.4,0,-3.7,-3.5,-62.5,297.5,1001,1684,1024,1024,1024,,,,,
717,75.4,1m 15.4s,-23.76163374,-46.59964303,P-GPS,167.0,50.9,,,18.7,8.4,18.3,8.2,781.5,238.2,-23.76208751,-46.59735531,17,5,94,16.318,0.03,4.078,4.06,4.09,4.09,3.9,-7.4,0,-4,-3.2,-62.5,297.5,1003,1684,1024,1024,1024,,,,,
718,75.5,1m 15.5s,-23.76163015,-46.59965006,P-GPS,167.0,50.9,,,18.6,8.3,18.2,8.1,784.1,239.0,-23.76208751,-46.59735531,17,5,94,16.318,0.03,4.078,4.06,4.09,4.09,4,-7.3,0,-4,-3.6,-62.5,297.5,1003,1684,1024,1024,1024,,,,,
719,75.6,1m 15.6s,-23.76162653,-46.59965689,P-GPS,167.0,50.9,,,18.6,8.3,18.2,8.1,786.6,239.8,-23.76208751,-46.59735531,17,5,94,16.318,0.03,4.078,4.06,4.09,4.09,4,-7.3,0,-3.3,-3.8,-62.6,297.4,1003,1684,1024,1024,1024,,,,,
720,75.7,1m 15.7s,-23.7616229,-46.59966383,P-GPS,167.0,50.9,,,18.6,8.3,18.1,8.1,789.2,240.5,-23.76208751,-46.59735531,17,5,94,16.318,0.03,4.078,4.06,4.09,4.09,4,-7.3,0,-3.3,-5,-62.7,297.3,1004,1684,1024,1024,1024,,,,,
721,75.8,1m 15.8s,-23.76161922,-46.59967059,P-GPS,167.0,50.9,,,18.4,8.2,18.1,8.1,791.7,241.3,-23.76208751,-46.59735531,17,5,94,16.318,0.03,4.078,4.06,4.09,4.09,4,-7.2,0,-4.2,-5.4,-62.6,297.4,1003,1684,1024,1024,1024,,,,,
722,75.9,1m 15.9s,-23.76161558,-46.59967746,P-GPS,167.0,50.9,,,18.4,8.2,18.0,8.1,794.2,242.1,-23.76208751,-46.59735531,17,5,94,16.318,0.03,4.078,4.06,4.09,4.09,4,-7.2,0,-4.7,-5.7,-62.7,297.3,1005,1684,1024,1024,1024,,,,,
723,76,1m 16s,-23.76161196,-46.59968418,P-GPS,167.3,51.0,,,18.4,8.2,17.9,8.0,796.7,242.8,-23.76208751,-46.59735531,17,5,94,16.318,0.03,4.078,4.06,4.09,4.09,4,-7.2,-0.1,-4.8,-6.2,-62.7,297.3,1006,1684,1024,1024,1024,,,,,
724,76.1,1m 16.1s,-23.76160834,-46.59969094,P-GPS,167.3,51.0,,,18.4,8.2,17.8,8.0,799.2,243.6,-23.76208751,-46.59735531,17,5,94,16.376,0.025,4.095,4.079,4.104,4.098,4,-7.2,0,-5.1,-6,-62.7,297.3,1007,1684,1024,1024,1024,,,,,
725,76.2,1m 16.2s,-23.76160472,-46.59969786,P-GPS,167.3,51.0,,,18.3,8.2,18.0,8.0,801.7,244.4,-23.76208751,-46.59735531,17,5,94,16.376,0.025,4.095,4.079,4.104,4.098,3.9,-7.2,-0.1,-5,-2.9,-62.4,297.6,1007,1684,1024,1024,1024,,,,,
726,76.3,1m 16.3s,-23.7616011,-46.59970481,P-GPS,167.3,51.0,,,18.4,8.2,18.2,8.1,804.2,245.1,-23.76208751,-46.59735531,17,5,94,16.376,0.025,4.095,4.079,4.104,4.098,4,-7.2,0,-6.9,-1.6,-62.3,297.7,1008,1684,1024,1024,1024,,,,,
727,76.4,1m 16.4s,-23.76159748,-46.59971146,P-GPS,167.3,51.0,,,18.5,8.3,17.9,8.0,806.7,245.9,-23.76208751,-46.59735531,17,5,94,16.376,0.025,4.095,4.079,4.104,4.098,4.1,-7.2,0,-6.8,-4.2,-62.3,297.7,1011,1684,1024,1024,1024,,,,,
728,76.5,1m 16.5s,-23.76159381,-46.59971832,P-GPS,167.0,50.9,,,18.7,8.4,17.8,8.0,809.2,246.7,-23.76208751,-46.59735531,17,5,94,16.376,0.025,4.095,4.079,4.104,4.098,4.1,-7.3,0,-4.7,-5.7,-62.5,297.5,1013,1684,1024,1024,1024,,,,,
729,76.6,1m 16.6s,-23.76159022,-46.59972493,P-GPS,167.0,50.9,,,18.6,8.3,17.8,8.0,811.7,247.4,-23.76208751,-46.59735531,17,5,94,16.376,0.025,4.095,4.079,4.104,4.098,4,-7.3,0,-4.4,-5.2,-62.4,297.6,1015,1684,1024,1024,1024,,,,,
730,76.7,1m 16.7s,-23.76158664,-46.59973173,P-GPS,167.0,50.9,,,18.6,8.3,17.7,7.9,814.2,248.2,-23.76208751,-46.59735531,17,5,94,16.376,0.025,4.095,4.079,4.104,4.098,4,-7.3,0.1,-4.4,-4.6,-62.3,297.7,1015,1684,1024,1024,1024,,,,,
731,76.8,1m 16.8s,-23.7615831,-46.59973844,P-GPS,166.7,50.8,,,18.6,8.3,17.7,7.9,816.7,248.9,-23.76208751,-46.59735531,17,5,94,16.376,0.025,4.095,4.079,4.104,4.098,4,-7.3,0.1,-5,-4.1,-62.4,297.6,1018,1684,1024,1024,1024,,,,,
732,76.9,1m 16.9s,-23.76157954,-46.59974534,P-GPS,166.7,50.8,,,18.8,8.4,17.8,8.0,819.2,249.7,-23.76208751,-46.59735531,17,5,94,16.376,0.025,4.095,4.079,4.104,4.098,4,-7.4,0.1,-4.7,-3.4,-62.4,297.6,1019,1684,1024,1024,1024,,,,,
733,77,1m 17s,-23.76157592,-46.59975228,P-GPS,166.7,50.8,,,18.8,8.4,18.1,8.1,821.8,250.5,-23.76208751,-46.59735531,17,5,94,16.376,0.025,4.095,4.079,4.104,4.098,4,-7.4,0.1,-4.9,-5.4,-62.3,297.7,1018,1684,1024,1024,1024,,,,,
734,77.1,1m 17.1s,-23.76157231,-46.5997594,P-GPS,166.3,50.7,,,18.8,8.4,18.4,8.2,824.4,251.3,-23.76208751,-46.59735531,17,5,94,16.281,0.021,4.077,4.056,4.075,4.073,4,-7.4,0.1,-3.4,-5.5,-62.4,297.6,1017,1684,1024,1024,1024,,,,,
735,77.2,1m 17.2s,-23.76156883,-46.59976623,P-GPS,166.3,50.7,,,18.9,8.5,18.2,8.1,826.9,252.0,-23.76208751,-46.59735531,17,5,94,16.281,0.021,4.077,4.056,4.075,4.073,3.9,-7.5,0.1,-2.5,-4.2,-62.4,297.6,1016,1684,1024,1024,1024,,,,,
736,77.3,1m 17.3s,-23.76156534,-46.59977323,P-GPS,166.3,50.7,,,18.7,8.4,18.0,8.0,829.4,252.8,-23.76208751,-46.59735531,17,5,94,16.281,0.021,4.077,4.056,4.075,4.073,3.9,-7.4,0.1,-1.5,-4.8,-62.6,297.4,1015,1684,1024,1024,1024,,,,,
737,77.4,1m 17.4s,-23.76156181,-46.59978023,P-GPS,166.3,50.7,,,18.7,8.4,18.2,8.1,832.0,253.6,-23.76208751,-46.59735531,17,5,94,16.281,0.021,4.077,4.056,4.075,4.073,3.9,-7.4,0,-1.4,-4.4,-62.7,297.3,1017,1684,1024,1024,1024,,,,,
738,77.5,1m 17.5s,-23.76155832,-46.59978731,P-GPS,166.3,50.7,,,18.6,8.3,18.3,8.2,834.6,254.4,-23.76208751,-46.59735531,17,5,94,16.281,0.021,4.077,4.056,4.075,4.073,3.8,-7.4,0,-2.9,-3.6,-62.6,297.4,1018,1684,1024,1024,1024,,,,,
739,77.6,1m 17.6s,-23.76155498,-46.59979405,P-GPS,166.3,50.7,,,18.6,8.3,17.9,8.0,837.1,255.1,-23.76208751,-46.59735531,17,5,94,16.281,0.021,4.077,4.056,4.075,4.073,3.8,-7.4,0,-3.9,-5.3,-62.6,297.4,1017,1684,1024,1024,1024,,,,,
740,77.7,1m 17.7s,-23.76155161,-46.59980097,P-GPS,166.3,50.7,,,18.6,8.3,17.6,7.9,839.6,255.9,-23.76208751,-46.59735531,17,5,94,16.281,0.021,4.077,4.056,4.075,4.073,3.8,-7.4,0,-2.3,-7.9,-62.9,297.1,1016,1684,1024,1024,1024,,,,,
741,77.8,1m 17.8s,-23.76154827,-46.5998078,P-GPS,166.3,50.7,,,18.3,8.2,17.7,7.9,842.1,256.7,-23.76208751,-46.59735531,17,5,94,16.281,0.021,4.077,4.056,4.075,4.073,3.7,-7.3,0,-1.4,-6.6,-63.1,296.9,1017,1684,1024,1024,1024,,,,,
742,77.9,1m 17.9s,-23.76154502,-46.59981473,P-GPS,166.3,50.7,,,18.0,8.1,17.7,7.9,844.6,257.4,-23.76208751,-46.59735531,17,5,94,16.281,0.021,4.077,4.056,4.075,4.073,3.6,-7.2,-0.1,-3.4,-4.9,-63,297,1017,1684,1024,1024,1024,,,,,
743,78,1m 18s,-23.76154186,-46.59982133,P-GPS,166.3,50.7,,,18.0,8.1,17.3,7.8,847.1,258.2,-23.76208751,-46.59735531,17,5,94,16.281,0.021,4.077,4.056,4.075,4.073,3.6,-7.2,-0.1,-3.8,-5.4,-63,297,1013,1684,1024,1024,1024,,,,,
744,78.1,1m 18.1s,-23.76153871,-46.59982809,P-GPS,166.7,50.8,,,17.7,7.9,17.1,7.7,849.5,258.9,-23.76208751,-46.59735531,17,5,94,16.291,0.03,4.072,4.055,4.085,4.079,3.5,-7.1,-0.1,-4.1,-5.2,-63.1,296.9,1013,1684,1024,1024,1024,,,,,
745,78.2,1m 18.2s,-23.76153567,-46.59983445,P-GPS,166.7,50.8,,,17.7,7.9,16.8,7.5,851.8,259.6,-23.76208751,-46.59735531,17,5,94,16.291,0.03,4.072,4.055,4.085,4.079,3.5,-7.1,-0.1,-5.7,-4.1,-63,297,1009,1684,1024,1024,1024,,,,,
746,78.3,1m 18.3s,-23.76153264,-46.59984099,P-GPS,166.7,50.8,,,17.7,7.9,16.5,7.4,854.2,260.4,-23.76208751,-46.59735531,17,5,94,16.291,0.03,4.072,4.055,4.085,4.079,3.5,-7.1,-0.1,-6.7,-2.2,-62.8,297.2,1005,1684,1024,1024,1024,,,,,
747,78.4,1m 18.4s,-23.76152954,-46.5998474,P-GPS,166.7,50.8,,,17.5,7.8,16.6,7.4,856.6,261.1,-23.76208751,-46.59735531,17,5,94,16.291,0.03,4.072,4.055,4.085,4.079,3.5,-7,-0.1,-7.1,-3.1,-62.7,297.3,1004,1684,1024,1024,1024,,,,,
748,78.5,1m 18.5s,-23.76152639,-46.599854,P-GPS,166.7,50.8,,,17.5,7.8,16.7,7.5,859.0,261.8,-23.76208751,-46.59735531,17,5,94,16.291,0.03,4.072,4.055,4.085,4.079,3.5,-7,-0.1,-7.6,-4.6,-62.7,297.3,1000,1684,1024,1024,1024,,,,,
749,78.6,1m 18.6s,-23.76152323,-46.59986038,P-GPS,166.7,50.8,,,17.5,7.8,16.7,7.4,861.3,262.5,-23.76208751,-46.59735531,17,5,94,16.291,0.03,4.072,4.055,4.085,4.079,3.5,-7,-0.1,-6.5,-3.5,-62.6,297.4,997,1684,1024,1095,1026,,,,,
750,78.7,1m 18.7s,-23.76152003,-46.59986681,P-GPS,166.7,50.8,,,17.5,7.8,16.6,7.4,863.7,263.3,-23.76208751,-46.59735531,17,5,94,16.291,0.03,4.072,4.055,4.085,4.079,3.5,-7,0,-5.9,-3.7,-62.6,297.4,993,1684,1024,1240,1026,,,,,
751,78.9,1m 18.9s,-23.76151359,-46.59988,P-GPS,166.7,50.8,,,17.3,7.7,16.9,7.5,868.5,264.7,-23.76208751,-46.59735531,17,5,94,16.291,0.03,4.072,4.055,4.085,4.079,3.5,-6.9,0,-6.5,-4.7,-62.4,297.6,992,1684,1024,1062,1024,,,,,
752,79,1m 19s,-23.76151045,-46.59988614,P-GPS,167.0,50.9,,,17.3,7.7,16.7,7.5,870.8,265.4,-23.76208751,-46.59735531,17,5,94,16.291,0.03,4.072,4.055,4.085,4.079,3.5,-6.9,0,-6.5,-5,-62,298,991,1684,1024,1024,1024,,,,,
753,79.1,1m 19.1s,-23.76150733,-46.59989247,P-GPS,167.0,50.9,,,17.3,7.7,16.2,7.2,873.1,266.1,-23.76208751,-46.59735531,17,5,94,16.291,0.03,4.072,4.055,4.085,4.079,3.4,-6.8,0,-7,-3.3,-61.8,298.2,992,1684,1024,1024,1024,,,,,
754,79.2,1m 19.2s,-23.76150422,-46.59989855,P-GPS,167.0,50.9,,,16.9,7.6,16.1,7.2,875.4,266.8,-23.76208751,-46.59735531,17,5,94,16.291,0.03,4.072,4.055,4.085,4.079,3.5,-6.7,0,-7.8,-3,-61.7,298.3,996,1684,1024,1024,1024,,,,,
755,79.3,1m 19.3s,-23.76150107,-46.59990477,P-GPS,167.0,50.9,,,16.9,7.6,16.0,7.2,877.7,267.5,-23.76208751,-46.59735531,17,5,94,16.291,0.03,4.072,4.055,4.085,4.079,3.5,-6.7,0,-8.3,-2.9,-61.6,298.4,999,1684,1024,1024,1024,,,,,
756,79.5,1m 19.5s,-23.76149459,-46.59991678,P-GPS,167.3,51.0,,,16.6,7.4,16.0,7.1,882.1,268.9,-23.76208751,-46.59735531,17,5,94,16.291,0.03,4.072,4.055,4.085,4.079,3.6,-6.5,0,-7.1,-3.5,-61.6,298.4,997,1684,1024,1024,1024,,,,,
757,79.6,1m 19.6s,-23.76149129,-46.59992259,P-GPS,167.3,51.0,,,16.7,7.5,15.8,7.0,884.3,269.5,-23.76208751,-46.59735531,17,5,94,16.291,0.03,4.072,4.055,4.085,4.079,3.7,-6.5,0,-8.1,-3.4,-61.6,298.4,999,1684,1024,1024,1024,,,,,
758,79.7,1m 19.7s,-23.76148794,-46.59992857,P-GPS,167.3,51.0,,,16.5,7.4,15.7,7.0,886.5,270.2,-23.76208751,-46.59735531,17,5,94,16.291,0.03,4.072,4.055,4.085,4.079,3.7,-6.4,0,-8.2,-3.8,-61.5,298.5,1000,1684,1024,1024,1024,,,,,
759,79.8,1m 19.8s,-23.76148453,-46.59993432,P-GPS,167.3,51.0,,,16.6,7.4,15.8,7.1,888.7,270.9,-23.76208751,-46.59735531,17,5,94,16.291,0.03,4.072,4.055,4.085,4.079,3.8,-6.4,0,-8,-4.5,-61.6,298.4,1003,1684,1024,1024,1024,,,,,
760,79.9,1m 19.9s,-23.76148109,-46.59994023,P-GPS,167.3,51.0,,,16.5,7.4,15.8,7.1,890.9,271.6,-23.76208751,-46.59735531,17,5,94,16.291,0.03,4.072,4.055,4.085,4.079,3.8,-6.3,0,-8.3,-5.2,-61.6,298.4,1003,1684,1024,1024,1024,,,,,
761,80,1m 20s,-23.76147762,-46.59994595,P-GPS,167.3,51.0,,,16.5,7.4,15.8,7.1,893.1,272.2,-23.76208751,-46.59735531,17,5,94,16.291,0.03,4.072,4.055,4.085,4.079,3.8,-6.3,0.1,-8.5,-5.6,-61.6,298.4,1004,1684,1024,1024,1024,,,,,
762,80.1,1m 20.1s,-23.76147415,-46.59995184,P-GPS,167.3,51.0,,,16.5,7.4,15.8,7.1,895.3,272.9,-23.76208751,-46.59735531,17,5,94,16.296,0.025,4.075,4.057,4.082,4.082,3.8,-6.3,0.1,-8.3,-5.8,-61.5,298.5,1007,1684,1024,1024,1024,,,,,
763,80.2,1m 20.2s,-23.76147064,-46.59995753,P-GPS,167.3,51.0,,,16.6,7.4,15.8,7.1,897.5,273.5,-23.76208751,-46.59735531,17,5,94,16.296,0.025,4.075,4.057,4.082,4.082,3.9,-6.3,0.1,-8.5,-6,-61.5,298.5,1008,1684,1024,1024,1024,,,,,
764,80.4,1m 20.4s,-23.76146365,-46.59996912,P-GPS,167.3,51.0,,,16.6,7.4,15.7,7.0,901.9,274.9,-23.76208751,-46.59735531,17,5,94,16.296,0.025,4.075,4.057,4.082,4.082,3.9,-6.3,0.1,-8.6,-6.4,-61.6,298.4,1009,1684,1024,1024,1024,,,,,
765,80.5,1m 20.5s,-23.76146017,-46.59997504,P-GPS,167.0,50.9,,,16.6,7.4,15.9,7.1,904.1,275.6,-23.76208751,-46.59735531,17,5,94,16.296,0.025,4.075,4.057,4.082,4.082,3.8,-6.4,0.2,-8.3,-6.4,-61.7,298.3,1009,1684,1024,1024,1024,,,,,
766,80.6,1m 20.6s,-23.76145671,-46.59998082,P-GPS,167.0,50.9,,,16.6,7.4,15.8,7.1,906.3,276.2,-23.76208751,-46.59735531,17,5,94,16.296,0.025,4.075,4.057,4.082,4.082,3.8,-6.4,0.1,-8.5,-6.4,-61.7,298.3,1010,1684,1024,1024,1024,,,,,
767,80.7,1m 20.7s,-23.76145325,-46.5999868,P-GPS,167.0,50.9,,,16.6,7.4,16.0,7.1,908.5,276.9,-23.76208751,-46.59735531,17,5,94,16.296,0.025,4.075,4.057,4.082,4.082,3.8,-6.4,0.1,-8.3,-6.1,-61.7,298.3,1010,1684,1024,1024,1024,,,,,
768,80.8,1m 20.8s,-23.76144985,-46.59999259,P-GPS,167.0,50.9,,,16.6,7.4,15.9,7.1,910.7,277.6,-23.76208751,-46.59735531,17,5,94,16.296,0.025,4.075,4.057,4.082,4.082,3.8,-6.4,0.1,-8.3,-5.9,-61.6,298.4,1011,1684,1024,1024,1024,,,,,
769,80.9,1m 20.9s,-23.76144644,-46.59999858,P-GPS,167.0,50.9,,,16.6,7.4,15.9,7.1,913.0,278.3,-23.76208751,-46.59735531,17,5,94,16.296,0.025,4.075,4.057,4.082,4.082,3.8,-6.4,0.1,-8.8,-5.2,-61.5,298.5,1013,1684,1024,1024,1024,,,,,
770,81.1,1m 21.1s,-23.76143965,-46.60001043,P-GPS,167.0,50.9,,,16.8,7.5,16.0,7.1,917.4,279.6,-23.76208751,-46.59735531,17,5,94,16.1,0.029,4.027,4.007,4.036,4.03,3.8,-6.5,0.1,-8.8,-5.7,-61.6,298.4,1012,1684,1024,1024,1024,,,,,
771,81.2,1m 21.2s,-23.76143627,-46.60001628,P-GPS,167.0,50.9,,,16.8,7.5,15.9,7.1,919.6,280.3,-23.76208751,-46.59735531,17,5,94,16.1,0.029,4.027,4.007,4.036,4.03,3.8,-6.5,0.1,-8.4,-5.7,-61.6,298.4,1014,1684,1024,1024,1024,,,,,
772,81.3,1m 21.3s,-23.76143286,-46.60002221,P-GPS,167.0,50.9,,,16.8,7.5,15.8,7.1,921.9,281.0,-23.76208751,-46.59735531,17,5,94,16.1,0.029,4.027,4.007,4.036,4.03,3.8,-6.5,0.1,-8.3,-5.9,-61.6,298.4,1014,1684,1024,1024,1024,,,,,
773,81.4,1m 21.4s,-23.76142942,-46.60002832,P-GPS,167.0,50.9,,,16.8,7.5,16.1,7.2,924.2,281.7,-23.76208751,-46.59735531,17,5,94,16.1,0.029,4.027,4.007,4.036,4.03,3.8,-6.5,0.1,-8.3,-5.6,-61.7,298.3,1014,1684,1024,1024,1024,,,,,
774,81.5,1m 21.5s,-23.76142596,-46.6000345,P-GPS,167.0,50.9,,,16.8,7.5,16.4,7.3,926.5,282.4,-23.76208751,-46.59735531,17,5,94,16.1,0.029,4.027,4.007,4.036,4.03,3.8,-6.5,0.1,-8.1,-6.2,-61.8,298.2,1014,1684,1024,1024,1024,,,,,
775,81.7,1m 21.7s,-23.76141933,-46.60004636,P-GPS,167.0,50.9,,,16.9,7.6,16.0,7.2,930.9,283.8,-23.76208751,-46.59735531,17,5,94,16.1,0.029,4.027,4.007,4.036,4.03,3.7,-6.6,0,-7.4,-5.8,-61.7,298.3,1009,1684,1024,1024,1024,,,,,
776,81.8,1m 21.8s,-23.76141613,-46.60005221,P-GPS,167.0,50.9,,,16.9,7.6,15.7,7.0,933.1,284.4,-23.76208751,-46.59735531,17,5,94,16.1,0.029,4.027,4.007,4.036,4.03,3.7,-6.6,0,-7.8,-5.5,-61.7,298.3,1009,1684,1024,1024,1024,,,,,
777,81.9,1m 21.9s,-23.76141288,-46.60005831,P-GPS,167.0,50.9,,,16.9,7.6,15.8,7.1,935.4,285.1,-23.76208751,-46.59735531,17,5,94,16.1,0.029,4.027,4.007,4.036,4.03,3.7,-6.6,0,-7.9,-5.8,-61.6,298.4,1008,1684,1024,1024,1024,,,,,
778,82,1m 22s,-23.76140968,-46.60006419,P-GPS,167.0,50.9,,,16.9,7.6,15.8,7.1,937.6,285.8,-23.76208751,-46.59735531,17,5,94,16.1,0.029,4.027,4.007,4.036,4.03,3.7,-6.6,0,-8.3,-5.3,-61.5,298.5,1003,1684,1024,1024,1024,,,,,
779,82.1,1m 22.1s,-23.76140645,-46.60007033,P-GPS,167.0,50.9,,,17.1,7.7,15.9,7.1,939.9,286.5,-23.76208751,-46.59735531,17,5,94,16.1,0.029,4.027,4.007,4.036,4.03,3.7,-6.7,0,-8.3,-4.4,-61.7,298.3,1004,1684,1024,1024,1024,,,,,
780,82.3,1m 22.3s,-23.76139999,-46.60008249,P-GPS,167.0,50.9,,,17.1,7.7,16.0,7.2,944.4,287.9,-23.76208751,-46.59735531,17,5,94,16.1,0.029,4.027,4.007,4.036,4.03,3.7,-6.7,0,-8.4,-5,-61.5,298.5,1004,1684,1024,1024,1024,,,,,
781,82.4,1m 22.4s,-23.76139682,-46.60008852,P-GPS,167.0,50.9,,,17.3,7.7,15.9,7.1,946.7,288.5,-23.76208751,-46.59735531,17,5,94,16.1,0.029,4.027,4.007,4.036,4.03,3.7,-6.8,0,-8.3,-4.5,-61.8,298.2,1006,1684,1024,1024,1024,,,,,
782,82.5,1m 22.5s,-23.76139359,-46.6000948,P-GPS,167.0,50.9,,,17.3,7.7,16.1,7.2,949.0,289.3,-23.76208751,-46.59735531,17,5,94,16.1,0.029,4.027,4.007,4.036,4.03,3.7,-6.8,0,-7.9,-4.7,-61.7,298.3,1006,1684,1024,1024,1024,,,,,
783,82.6,1m 22.6s,-23.76139038,-46.60010084,P-GPS,167.0,50.9,,,17.3,7.7,16.1,7.2,951.3,289.9,-23.76208751,-46.59735531,17,5,94,16.1,0.029,4.027,4.007,4.036,4.03,3.7,-6.8,0,-8,-4.9,-61.6,298.4,1007,1684,1024,1024,1024,,,,,
784,82.9,1m 22.9s,-23.76138061,-46.60011959,P-GPS,167.0,50.9,,,17.5,7.8,16.3,7.3,958.3,292.1,-23.76208751,-46.59735531,17,5,94,16.1,0.029,4.027,4.007,4.036,4.03,3.7,-6.9,0,-7.2,-4.8,-61.3,298.7,1008,1684,1024,1024,1024,,,,,
785,83,1m 23s,-23.76137734,-46.60012575,P-GPS,167.0,50.9,,,17.5,7.8,16.3,7.3,960.6,292.8,-23.76208751,-46.59735531,17,5,94,16.1,0.029,4.027,4.007,4.036,4.03,3.7,-6.9,0,-7.1,-5.1,-61.4,298.6,1008,1684,1024,1024,1024,,,,,
786,83.1,1m 23.1s,-23.76137405,-46.60013218,P-GPS,167.0,50.9,,,17.5,7.8,16.5,7.4,963.0,293.5,-23.76208751,-46.59735531,17,5,93,16.037,0.03,4.012,3.991,4.021,4.013,3.7,-6.9,0,-6.9,-4.9,-61.4,298.6,1008,1684,1024,1024,1024,,,,,
787,83.2,1m 23.2s,-23.76137085,-46.60013826,P-GPS,167.0,50.9,,,17.7,7.9,16.4,7.3,965.2,294.2,-23.76208751,-46.59735531,17,5,93,16.037,0.03,4.012,3.991,4.021,4.013,3.7,-7,0,-6.9,-4.2,-61.4,298.6,1007,1684,1024,1024,1024,,,,,
788,83.3,1m 23.3s,-23.76136761,-46.60014462,P-GPS,167.0,50.9,,,17.7,7.9,16.3,7.3,967.6,294.9,-23.76208751,-46.59735531,17,5,93,16.037,0.03,4.012,3.991,4.021,4.013,3.7,-7,0,-6.7,-3.5,-61.5,298.5,1007,1684,1024,1024,1024,,,,,
789,83.4,1m 23.4s,-23.76136439,-46.60015086,P-GPS,167.0,50.9,,,17.7,7.9,16.4,7.4,969.9,295.6,-23.76208751,-46.59735531,17,5,93,16.037,0.03,4.012,3.991,4.021,4.013,3.7,-7,0,-6.4,-3.2,-61.8,298.2,1007,1684,1024,1024,1024,,,,,
790,83.5,1m 23.5s,-23.76136112,-46.60015735,P-GPS,167.3,51.0,,,17.9,8.0,16.6,7.4,972.3,296.4,-23.76208751,-46.59735531,17,5,93,16.037,0.03,4.012,3.991,4.021,4.013,3.7,-7.1,0,-6.2,-4.8,-61.9,298.1,1007,1684,1024,1024,1024,,,,,
791,83.7,1m 23.7s,-23.76135469,-46.60017022,P-GPS,167.3,51.0,,,17.8,8.0,16.8,7.5,977.1,297.8,-23.76208751,-46.59735531,17,5,93,16.037,0.03,4.012,3.991,4.021,4.013,3.6,-7.1,0,-6.2,-5.1,-62,298,1002,1684,1024,1024,1024,,,,,
