Id,Time(seconds),Time(text),Latitude,Longitude,FlightMode,Altitude(feet),Altitude(meters),VpsAltitude(feet),VpsAltitude(meters),HSpeed(mph),HSpeed(m/s),GpsSpeed(mph),GpsSpeed(m/s),HomeDistance(feet),HomeDistance(meters),HomeLatitude,HomeLongitude,GpsCount,GpsLevel,BatteryPower(%),BatteryVoltage,BatteryVoltageDeviation,BatteryCell1Voltage,BatteryCell2Voltage,BatteryCell3Voltage,BatteryCell4Voltage,VelocityX,VelocityY,VelocityZ,Pitch,Roll,Yaw,Yaw(360),RcAileron,RcElevator,RcGyro,RcRudder,RcThrottle,NonGpsError,GoHomeStatus,AppTip,AppWarning,AppMessage
4311,475.5,7m 55.5s,-23.74261541,-46.57937896,P-GPS,129.3,39.4,,,7.2,3.2,7.1,3.2,334.7,102.0,-23.74319408,-46.57860127,16,5,67,15.379,0.035,3.838,3.863,3.85,3.828,-2.7,1.8,0,-17.8,-17.5,-147.4,212.6,391,1684,1024,1024,1024,,,,,
4312,475.6,7m 55.6s,-23.74261782,-46.57937709,P-GPS,129.3,39.4,,,7.6,3.4,7.2,3.2,333.6,101.7,-23.74319408,-46.57860127,16,5,67,15.379,0.035,3.838,3.863,3.85,3.828,-2.9,1.8,0,-18,-17.3,-147.4,212.6,393,1684,1024,1024,1024,,,,,
4313,475.7,7m 55.7s,-23.74262043,-46.57937521,P-GPS,129.3,39.4,,,7.8,3.5,7.5,3.4,332.5,101.4,-23.74319408,-46.57860127,16,5,67,15.379,0.035,3.838,3.863,3.85,3.828,-3,1.8,0,-17.9,-16.9,-147.5,212.5,388,1684,1024,1024,1024,,,,,
4314,475.8,7m 55.8s,-23.74262303,-46.57937336,P-GPS,129.3,39.4,,,8.2,3.7,7.7,3.4,331.5,101.0,-23.74319408,-46.57860127,16,5,67,15.379,0.035,3.838,3.863,3.85,3.828,-3.2,1.8,0,-17.9,-16.7,-147.6,212.4,390,1684,1024,1024,1024,,,,,
4315,476,7m 56s,-23.74262864,-46.57936957,P-GPS,129.6,39.5,,,8.7,3.9,8.0,3.6,329.2,100.3,-23.74319408,-46.57860127,16,5,67,15.379,0.035,3.838,3.863,3.85,3.828,-3.4,1.9,0,-19,-16.7,-147.6,212.4,364,1684,1024,1024,1024,,,,,
4316,476.2,7m 56.2s,-23.74263471,-46.57936567,P-GPS,129.6,39.5,,,9.4,4.2,8.5,3.8,326.8,99.6,-23.74319408,-46.57860127,16,5,67,15.242,0.034,3.796,3.83,3.82,3.796,-3.7,2,0,-18.8,-16.4,-147.6,212.4,364,1684,1024,1024,1024,,,,,
4317,476.3,7m 56.3s,-23.74263793,-46.57936369,P-GPS,129.6,39.5,,,9.6,4.3,8.9,4.0,325.5,99.2,-23.74319408,-46.57860127,16,5,67,15.242,0.034,3.796,3.83,3.82,3.796,-3.8,2,0.1,-18.9,-16.4,-147.5,212.5,364,1684,1024,1024,1024,,,,,
4318,476.4,7m 56.4s,-23.74264122,-46.57936164,P-GPS,129.6,39.5,,,9.8,4.4,9.3,4.1,324.3,98.8,-23.74319408,-46.57860127,16,5,67,15.242,0.034,3.796,3.83,3.82,3.796,-3.9,2,0,-18.7,-16.5,-147.5,212.5,364,1684,1024,1024,1024,,,,,
4319,476.5,7m 56.5s,-23.74264468,-46.5793596,P-GPS,129.6,39.5,,,10.0,4.5,9.6,4.3,322.9,98.4,-23.74319408,-46.57860127,16,5,67,15.242,0.034,3.796,3.83,3.82,3.796,-4,2,0.1,-18.6,-16.3,-147.5,212.5,364,1684,1024,1024,1024,,,,,
4320,476.6,7m 56.6s,-23.74264812,-46.57935752,P-GPS,129.9,39.6,,,10.2,4.6,9.7,4.4,321.6,98.0,-23.74319408,-46.57860127,16,5,67,15.242,0.034,3.796,3.83,3.82,3.796,-4.1,2,0.1,-18.5,-16.8,-147.5,212.5,397,1684,1024,1024,1024,,,,,
4321,476.7,7m 56.7s,-23.7426517,-46.57935545,P-GPS,129.9,39.6,,,10.2,4.6,10.0,4.5,320.3,97.6,-23.74319408,-46.57860127,16,5,67,15.242,0.034,3.796,3.83,3.82,3.796,-4.1,2,0.1,-18.5,-16.8,-147.6,212.4,397,1684,1024,1024,1024,,,,,
4322,476.8,7m 56.8s,-23.7426553,-46.57935338,P-GPS,129.9,39.6,,,10.4,4.7,10.2,4.6,318.9,97.2,-23.74319408,-46.57860127,16,5,67,15.242,0.034,3.796,3.83,3.82,3.796,-4.2,2,0.1,-18.7,-16.6,-147.5,212.5,413,1684,1024,1024,1024,,,,,
4323,476.9,7m 56.9s,-23.74265907,-46.57935129,P-GPS,129.9,39.6,,,10.6,4.7,10.3,4.6,317.5,96.8,-23.74319408,-46.57860127,16,5,67,15.242,0.034,3.796,3.83,3.82,3.796,-4.3,2,0.2,-19.2,-16.1,-147.5,212.5,423,1684,1024,1024,1024,,,,,
4324,477,7m 57s,-23.74266286,-46.57934919,P-GPS,129.9,39.6,,,11.0,4.9,10.6,4.7,316.1,96.4,-23.74319408,-46.57860127,16,5,67,15.242,0.034,3.796,3.83,3.82,3.796,-4.5,2,0.2,-19.8,-15.2,-147.2,212.8,429,1684,1024,1024,1024,,,,,
4325,477.2,7m 57.2s,-23.74267089,-46.57934509,P-GPS,129.9,39.6,,,11.3,5.1,10.9,4.9,313.2,95.5,-23.74319408,-46.57860127,16,5,67,15.192,0.036,3.788,3.817,3.806,3.781,-4.7,1.9,0.2,-20,-14.6,-147.4,212.6,426,1684,1024,1024,1024,,,,,
4326,477.3,7m 57.3s,-23.74267511,-46.5793431,P-GPS,129.9,39.6,,,11.8,5.3,11.2,5.0,311.8,95.0,-23.74319408,-46.57860127,16,5,67,15.192,0.036,3.788,3.817,3.806,3.781,-4.9,1.9,0.2,-20.4,-14.9,-147.5,212.5,425,1684,1072,1024,1024,,,,,
4327,477.4,7m 57.4s,-23.74267945,-46.57934117,P-GPS,129.9,39.6,,,12.0,5.4,11.6,5.2,310.3,94.6,-23.74319408,-46.57860127,16,5,67,15.192,0.036,3.788,3.817,3.806,3.781,-5,1.9,0.2,-20.4,-14.9,-147.6,212.4,426,1684,1044,1024,1024,,,,,
4328,477.6,7m 57.6s,-23.74268856,-46.57933731,P-GPS,129.9,39.6,,,12.0,5.4,12.0,5.4,307.3,93.7,-23.74319408,-46.57860127,16,5,67,15.192,0.036,3.788,3.817,3.806,3.781,-5.3,1.9,0.1,-20.2,-14.6,-147.8,212.2,424,1684,1024,1024,1024,,,,,
4329,477.7,7m 57.7s,-23.74269331,-46.57933535,P-GPS,129.9,39.6,,,12.8,5.7,12.3,5.5,305.7,93.2,-23.74319408,-46.57860127,16,5,67,15.192,0.036,3.788,3.817,3.806,3.781,-5.4,1.9,0.1,-20.5,-13.8,-147.7,212.3,424,1684,1024,1024,1024,,,,,
4330,477.8,7m 57.8s,-23.74269813,-46.5793334,P-GPS,130.2,39.7,,,13.0,5.8,12.7,5.7,304.1,92.7,-23.74319408,-46.57860127,16,5,67,15.192,0.036,3.788,3.817,3.806,3.781,-5.5,1.9,0.2,-21,-14,-147.7,212.3,426,1684,1024,1024,1024,,,,,
4331,477.9,7m 57.9s,-23.74270311,-46.57933148,P-GPS,130.2,39.7,,,13.4,6.0,13.0,5.8,302.5,92.2,-23.74319408,-46.57860127,16,5,67,15.192,0.036,3.788,3.817,3.806,3.781,-5.7,1.9,0.1,-20.5,-13.5,-147.9,212.1,413,1684,1024,1024,1024,,,,,
4332,478,7m 58s,-23.74270816,-46.57932954,P-GPS,130.2,39.7,,,13.6,6.1,13.3,5.9,300.9,91.7,-23.74319408,-46.57860127,16,5,67,15.192,0.036,3.788,3.817,3.806,3.781,-5.8,1.8,0.1,-19.9,-13.9,-148.1,211.9,409,1684,1024,1024,1024,,,,,
4333,478.1,7m 58.1s,-23.74271336,-46.57932762,P-GPS,130.2,39.7,,,13.9,6.2,13.5,6.0,299.3,91.2,-23.74319408,-46.57860127,16,5,67,15.192,0.036,3.788,3.817,3.806,3.781,-5.9,1.9,0.1,-20.8,-14.7,-147.9,212.1,374,1684,1024,845,1024,,,,,
4334,478.2,7m 58.2s,-23.74271862,-46.57932565,P-GPS,130.2,39.7,,,14.3,6.4,13.8,6.2,297.6,90.7,-23.74319408,-46.57860127,16,5,67,15.192,0.036,3.788,3.817,3.806,3.781,-6.1,1.9,0.1,-21.5,-14.4,-147.7,212.3,367,1684,1024,433,1024,,,,,
4335,478.3,7m 58.3s,-23.74272404,-46.57932371,P-GPS,130.2,39.7,,,14.5,6.5,14.0,6.3,296.0,90.2,-23.74319408,-46.57860127,16,5,67,15.192,0.036,3.788,3.817,3.806,3.781,-6.2,1.8,0.1,-20.8,-14,-147.7,212.3,368,1684,1024,487,1024,,,,,
4336,478.4,7m 58.4s,-23.74272949,-46.57932177,P-GPS,130.2,39.7,,,14.5,6.5,14.2,6.4,294.3,89.7,-23.74319408,-46.57860127,17,5,67,15.192,0.036,3.788,3.817,3.806,3.781,-6.3,1.8,0.1,-20.8,-14.9,-151.1,208.9,368,1684,1024,487,1024,,,,,
4337,478.5,7m 58.5s,-23.74273507,-46.57931986,P-GPS,130.2,39.7,,,14.9,6.7,14.4,6.4,292.6,89.2,-23.74319408,-46.57860127,17,5,67,15.192,0.036,3.788,3.817,3.806,3.781,-6.4,1.9,0.1,-20.5,-14.7,-160.4,199.6,368,1684,1024,820,1024,,,,,
4338,478.6,7m 58.6s,-23.74274068,-46.57931786,P-GPS,130.2,39.7,,,15.2,6.8,14.7,6.6,290.9,88.7,-23.74319408,-46.57860127,17,5,67,15.192,0.036,3.788,3.817,3.806,3.781,-6.5,2,0.2,-19.8,-15.1,-169.7,190.3,369,1684,1024,1006,1024,,,,,
4339,478.7,7m 58.7s,-23.74274642,-46.57931572,P-GPS,130.2,39.7,,,15.3,6.9,14.9,6.6,289.1,88.1,-23.74319408,-46.57860127,17,5,67,15.192,0.036,3.788,3.817,3.806,3.781,-6.5,2.2,0.1,-20.2,-16,-173.1,186.9,364,1684,1024,755,1024,,,,,
4340,478.8,7m 58.8s,-23.74275211,-46.57931329,P-GPS,130.2,39.7,,,15.7,7.0,15.2,6.8,287.3,87.6,-23.74319408,-46.57860127,17,5,67,15.192,0.036,3.788,3.817,3.806,3.781,-6.6,2.4,0.2,-20.4,-16.2,-174.1,185.9,364,1684,1024,510,1020,,,,,
4341,478.9,7m 58.9s,-23.74275791,-46.57931069,P-GPS,130.2,39.7,,,15.9,7.1,15.4,6.9,285.4,87.0,-23.74319408,-46.57860127,17,5,67,15.192,0.036,3.788,3.817,3.806,3.781,-6.6,2.6,0.2,-19.7,-15.8,-174.1,185.9,367,1684,1024,457,1018,,,,,
4342,479,7m 59s,-23.74276367,-46.57930782,P-GPS,130.2,39.7,,,16.0,7.2,15.7,7.0,283.4,86.4,-23.74319408,-46.57860127,16,5,67,15.192,0.036,3.788,3.817,3.806,3.781,-6.6,2.8,0.1,-18.5,-15.3,-175.5,184.5,380,1684,1024,371,1024,,,,,
4343,479.1,7m 59.1s,-23.74276953,-46.57930481,P-GPS,130.6,39.8,,,16.4,7.3,15.9,7.1,281.4,85.8,-23.74319408,-46.57860127,16,5,67,15.192,0.036,3.788,3.817,3.806,3.781,-6.7,3,0.1,-19.2,-15.5,177.8,177.8,397,1684,1024,364,1024,,,,,
4344,479.2,7m 59.2s,-23.7427753,-46.57930157,P-GPS,130.6,39.8,,,16.6,7.4,16.1,7.2,279.3,85.1,-23.74319408,-46.57860127,15,5,67,15.164,0.04,3.781,3.812,3.799,3.772,-6.7,3.2,0.2,-20.3,-16.4,169.6,169.6,411,1684,1024,730,1024,,,,,
4345,479.3,7m 59.3s,-23.74278113,-46.5792981,P-GPS,130.2,39.7,,,16.7,7.5,16.3,7.3,277.2,84.5,-23.74319408,-46.57860127,15,5,67,15.164,0.04,3.781,3.812,3.799,3.772,-6.6,3.5,0.3,-20.6,-16.4,155.8,155.8,426,1684,1024,1024,1024,,,,,
4346,479.4,7m 59.4s,-23.74278676,-46.5792942,P-GPS,130.2,39.7,,,16.8,7.5,16.6,7.4,275.0,83.8,-23.74319408,-46.57860127,16,5,67,15.164,0.04,3.781,3.812,3.799,3.772,-6.4,3.9,0.2,-20.5,-16.3,141.4,141.4,444,1684,1024,1024,1025,,,,,
4347,479.5,7m 59.5s,-23.74279229,-46.57928991,P-GPS,130.2,39.7,,,17.0,7.6,16.7,7.5,272.7,83.1,-23.74319408,-46.57860127,16,5,67,15.164,0.04,3.781,3.812,3.799,3.772,-6.2,4.4,0.2,-22.3,-16.3,138,138,497,1684,1024,1156,1024,,,,,
4348,479.6,7m 59.6s,-23.74279741,-46.5792851,P-GPS,130.2,39.7,,,17.3,7.8,16.9,7.5,270.3,82.4,-23.74319408,-46.57860127,16,5,67,15.164,0.04,3.781,3.812,3.799,3.772,-6,4.9,0.3,-21.3,-15.9,138.4,138.4,546,1684,1024,1024,1024,,,,,
4349,479.7,7m 59.7s,-23.74280247,-46.57927992,P-GPS,130.2,39.7,,,17.4,7.8,17.0,7.6,267.9,81.7,-23.74319408,-46.57860127,16,5,67,15.164,0.04,3.781,3.812,3.799,3.772,-5.7,5.3,0.2,-20.4,-14.6,139,139,549,1684,1024,1024,1024,,,,,
4350,479.8,7m 59.8s,-23.74280711,-46.57927429,P-GPS,129.9,39.6,,,17.4,7.8,17.2,7.7,265.4,80.9,-23.74319408,-46.57860127,16,5,67,15.164,0.04,3.781,3.812,3.799,3.772,-5.5,5.6,0.2,-22.4,-13.2,140.5,140.5,549,1684,1024,1024,1024,,,,,
4351,479.9,7m 59.9s,-23.74281174,-46.5792684,P-GPS,129.9,39.6,,,18.1,8.1,17.4,7.8,262.8,80.1,-23.74319408,-46.57860127,16,5,67,15.164,0.04,3.781,3.812,3.799,3.772,-5.4,6,0.3,-21.8,-12.5,140.7,140.7,549,1684,1024,1024,1024,,,,,
4352,480,8m 0s,-23.74281616,-46.579262,P-GPS,129.9,39.6,,,18.3,8.2,17.9,8.0,260.2,79.3,-23.74319408,-46.57860127,16,5,67,15.164,0.04,3.781,3.812,3.799,3.772,-5.2,6.3,0.2,-20.3,-10.6,140.2,140.2,564,1684,1024,1024,1024,,,,,
4353,480.1,8m 0.1s,-23.74282059,-46.57925541,P-GPS,129.9,39.6,,,18.5,8.3,18.5,8.2,257.4,78.5,-23.74319408,-46.57860127,16,5,67,15.164,0.04,3.781,3.812,3.799,3.772,-5.1,6.5,0.2,-19.9,-9.5,140,140,694,1684,1024,1098,1024,,,,,
4354,480.2,8m 0.2s,-23.74282467,-46.57924875,P-GPS,129.9,39.6,,,18.7,8.4,18.4,8.2,254.8,77.7,-23.74319408,-46.57860127,16,5,67,15.199,0.033,3.788,3.819,3.806,3.786,-4.9,6.8,0.1,-19.1,-8.2,139.9,139.9,899,1684,1024,1361,1024,,,,,
4355,480.3,8m 0.3s,-23.74282874,-46.57924187,P-GPS,129.9,39.6,,,18.7,8.4,18.5,8.3,252.0,76.8,-23.74319408,-46.57860127,16,5,67,15.199,0.033,3.788,3.819,3.806,3.786,-4.8,7,0.2,-18.6,-4.8,139.6,139.6,999,1684,1024,1524,1024,,,,,
4356,480.4,8m 0.4s,-23.74283261,-46.57923493,P-GPS,129.9,39.6,,,19.2,8.6,18.6,8.3,249.3,76.0,-23.74319408,-46.57860127,16,5,67,15.199,0.033,3.788,3.819,3.806,3.786,-4.7,7.2,0.1,-18.2,-0.5,140,140,1024,1593,1024,1573,1025,,,,,
4357,480.5,8m 0.5s,-23.74283656,-46.57922782,P-GPS,129.9,39.6,,,19.2,8.6,18.7,8.4,246.5,75.1,-23.74319408,-46.57860127,16,5,67,15.199,0.033,3.788,3.819,3.806,3.786,-4.7,7.2,0.2,-18.1,2.9,142.8,142.8,1024,1307,1024,1619,1025,,,,,
4358,480.6,8m 0.6s,-23.74284046,-46.57922077,P-GPS,129.6,39.5,,,19.4,8.7,18.8,8.4,243.8,74.3,-23.74319408,-46.57860127,16,5,67,15.199,0.033,3.788,3.819,3.806,3.786,-4.7,7.3,0.2,-17,5.1,149.2,149.2,1024,1024,1024,1138,1024,,,,,
4359,480.8,8m 0.8s,-23.7428486,-46.57920676,P-GPS,129.6,39.5,,,19.0,8.5,18.8,8.4,238.2,72.6,-23.74319408,-46.57860127,16,5,67,15.199,0.033,3.788,3.819,3.806,3.786,-4.8,7,0.1,-2.7,11.2,167.2,167.2,1020,1024,1024,1161,1024,,,,,
4360,480.9,8m 0.9s,-23.74285267,-46.57920007,P-GPS,129.6,39.5,,,18.3,8.2,18.7,8.4,235.6,71.8,-23.74319408,-46.57860127,16,5,67,15.199,0.033,3.788,3.819,3.806,3.786,-4.7,6.7,0.1,2.7,15.9,169.8,169.8,1024,1024,1024,1330,1024,,,,,
4361,481,8m 1s,-23.7428566,-46.579194,P-GPS,129.6,39.5,,,17.0,7.6,17.6,7.9,233.1,71.0,-23.74319408,-46.57860127,16,5,67,15.199,0.033,3.788,3.819,3.806,3.786,-4.4,6.2,0,8.2,19.9,171.8,171.8,1024,1024,1024,1188,1024,,,,,
4362,481.1,8m 1.1s,-23.74286037,-46.57918828,P-GPS,129.3,39.4,,,15.8,7.1,16.4,7.4,230.7,70.3,-23.74319408,-46.57860127,16,5,67,15.199,0.033,3.788,3.819,3.806,3.786,-4.2,5.7,0,10.3,19.5,173.2,173.2,1024,1024,1024,1024,1024,,,,,
4363,481.2,8m 1.2s,-23.74286383,-46.57918331,P-GPS,129.3,39.4,,,14.7,6.6,15.1,6.8,228.7,69.7,-23.74319408,-46.57860127,16,5,67,15.241,0.037,3.792,3.829,3.821,3.799,-3.9,5.3,0,13.4,20.8,175.9,175.9,1024,1024,1024,1024,1024,,,,,
4364,481.4,8m 1.4s,-23.74286994,-46.57917462,P-GPS,128.9,39.3,,,12.0,5.4,13.1,5.8,225.0,68.6,-23.74319408,-46.57860127,16,5,67,15.241,0.037,3.792,3.829,3.821,3.799,-3.2,4.3,0.1,14.8,20.3,177.5,177.5,1024,1024,1024,1024,1024,,,,,
4365,481.5,8m 1.5s,-23.74287254,-46.57917089,P-GPS,128.9,39.3,,,10.9,4.9,11.9,5.3,223.5,68.1,-23.74319408,-46.57860127,16,5,67,15.241,0.037,3.792,3.829,3.821,3.799,-2.9,3.9,0,16.4,20.5,177.9,177.9,1024,1024,1024,1024,1024,,,,,
4366,481.6,8m 1.6s,-23.74287476,-46.5791678,P-GPS,128.6,39.2,,,9.4,4.2,9.8,4.4,222.2,67.7,-23.74319408,-46.57860127,16,5,67,15.241,0.037,3.792,3.829,3.821,3.799,-2.5,3.4,0,16.7,21.6,178.2,178.2,1024,1024,1024,1024,1024,,,,,
4367,481.7,8m 1.7s,-23.74287669,-46.57916497,P-GPS,128.6,39.2,,,8.0,3.6,8.5,3.8,221.0,67.4,-23.74319408,-46.57860127,16,5,67,15.241,0.037,3.792,3.829,3.821,3.799,-2.1,2.9,0,17.2,21.7,178.5,178.5,1024,1024,1024,1164,1024,,,,,
4368,482,8m 2s,-23.74288034,-46.57915955,P-GPS,128.3,39.1,,,3.9,1.8,5.8,2.6,218.8,66.7,-23.74319408,-46.57860127,16,5,67,15.241,0.037,3.792,3.829,3.821,3.799,-0.9,1.5,0,15.5,23.3,178.6,178.6,1024,1024,1024,1462,1024,,,,,
4369,482.1,8m 2.1s,-23.7428809,-46.57915854,P-GPS,128.3,39.1,,,2.7,1.2,4.5,2.0,218.4,66.6,-23.74319408,-46.57860127,16,5,67,15.241,0.037,3.792,3.829,3.821,3.799,-0.5,1.1,0,13.1,21.1,178.2,178.2,1024,1024,1024,1668,1024,,,,,
4370,482.3,8m 2.3s,-23.74288123,-46.57915781,P-GPS,128.0,39.0,,,0.9,0.4,1.4,0.6,218.1,66.5,-23.74319408,-46.57860127,16,5,67,15.241,0.037,3.792,3.829,3.821,3.799,0,0.4,0,-3.6,5.7,-177.6,182.4,1024,1024,1024,1681,1024,,,,,
4371,482.4,8m 2.4s,-23.74288124,-46.57915777,P-GPS,128.0,39.0,,,0.7,0.3,1.0,0.4,218.1,66.5,-23.74319408,-46.57860127,16,5,67,15.241,0.037,3.792,3.829,3.821,3.799,0,0.3,0,-8.5,3.6,-168.5,191.5,1024,1024,1024,1683,1024,,,,,
4372,482.5,8m 2.5s,-23.74288127,-46.57915774,P-GPS,128.0,39.0,,,0.5,0.2,0.0,0.0,218.1,66.5,-23.74319408,-46.57860127,16,5,67,15.241,0.037,3.792,3.829,3.821,3.799,-0.1,0.2,-0.1,-10.3,1.9,-154.8,205.2,1024,1024,1024,1159,1026,,,,,
4373,482.6,8m 2.6s,-23.74288152,-46.57915773,P-GPS,128.0,39.0,,,0.2,0.1,0.0,0.0,218.0,66.4,-23.74319408,-46.57860127,16,5,67,15.241,0.037,3.792,3.829,3.821,3.799,-0.1,0,-0.1,-8.4,-0.2,-140.8,219.2,1024,1024,1024,1159,1026,,,,,
4374,482.7,8m 2.7s,-23.74288174,-46.5791578,P-GPS,128.0,39.0,,,0.2,0.1,0.0,0.0,218.0,66.4,-23.74319408,-46.57860127,16,5,67,15.241,0.037,3.792,3.829,3.821,3.799,-0.1,0,-0.1,-6.5,0.2,-134.9,225.1,1012,1024,1024,1049,1024,,,,,
4375,482.8,8m 2.8s,-23.74288208,-46.57915781,P-GPS,128.0,39.0,,,0.2,0.1,1.5,0.7,217.9,66.4,-23.74319408,-46.57860127,16,5,67,15.241,0.037,3.792,3.829,3.821,3.799,-0.1,0,-0.1,-5.3,0.3,-134.4,225.6,763,1024,1024,1024,1024,,,,,
4376,482.9,8m 2.9s,-23.74288232,-46.5791579,P-GPS,128.0,39.0,,,0.2,0.1,1.1,0.5,217.9,66.4,-23.74319408,-46.57860127,16,5,67,15.241,0.037,3.792,3.829,3.821,3.799,-0.1,0,-0.1,-3.1,-1.1,-134.3,225.7,561,1024,1024,1024,1024,,,,,
4377,483,8m 3s,-23.74288256,-46.57915789,P-GPS,128.0,39.0,,,0.0,0.0,1.1,0.5,217.9,66.4,-23.74319408,-46.57860127,16,5,67,15.241,0.037,3.792,3.829,3.821,3.799,0,0,-0.1,-2.5,-3.2,-134.4,225.6,364,1024,1024,1024,1024,,,,,
4378,483.1,8m 3.1s,-23.7428827,-46.5791579,P-GPS,128.0,39.0,,,0.0,0.0,0.0,0.0,217.8,66.4,-23.74319408,-46.57860127,16,5,67,15.241,0.037,3.792,3.829,3.821,3.799,0,0,-0.1,-3.8,-6.3,-134.3,225.7,364,1024,1024,1024,1024,,,,,
4379,483.2,8m 3.2s,-23.74288287,-46.57915777,P-GPS,128.0,39.0,,,0.0,0.0,1.1,0.5,217.8,66.4,-23.74319408,-46.57860127,16,5,67,15.324,0.03,3.825,3.847,3.835,3.817,0,0,0,-3.7,-14.4,-133.9,226.1,364,1024,1024,1024,1024,,,,,
4380,483.7,8m 3.7s,-23.74288629,-46.57915325,P-GPS,128.0,39.0,,,4.6,2.1,2.3,1.0,215.8,65.8,-23.74319408,-46.57860127,16,5,67,15.324,0.03,3.825,3.847,3.835,3.817,-1.3,1.6,-0.1,-3.6,-28.4,-133.3,226.7,364,1085,1024,1024,1024,,,,,
4381,484,8m 4s,-23.74289088,-46.57914621,P-GPS,128.3,39.1,,,6.8,3.1,4.1,1.8,212.9,64.9,-23.74319408,-46.57860127,16,5,67,15.324,0.03,3.825,3.847,3.835,3.817,-1.9,2.4,-0.2,-4,-25.5,-133.1,226.9,364,1088,1024,1024,1024,,,,,
4382,484.1,8m 4.1s,-23.74289267,-46.57914349,P-GPS,128.3,39.1,,,7.3,3.3,6.8,3.0,211.8,64.6,-23.74319408,-46.57860127,16,5,67,15.277,0.026,3.81,3.832,3.829,3.806,-2,2.6,-0.2,-4,-25,-133.2,226.8,364,1128,1024,1024,1024,,,,,
4383,484.3,8m 4.3s,-23.74289638,-46.57913746,P-GPS,128.6,39.2,,,8.3,3.7,8.1,3.6,209.4,63.8,-23.74319408,-46.57860127,16,5,67,15.277,0.026,3.81,3.832,3.829,3.806,-2.2,3,-0.1,-4,-24.5,-133.4,226.6,364,1128,1024,1024,1024,,,,,
4384,484.5,8m 4.5s,-23.74290023,-46.57913085,P-GPS,128.6,39.2,,,9.1,4.1,8.6,3.8,206.8,63.0,-23.74319408,-46.57860127,16,5,67,15.277,0.026,3.81,3.832,3.829,3.806,-2.4,3.3,-0.1,-4.6,-24.4,-133.2,226.8,364,1134,1024,1024,1024,,,,,
4385,484.6,8m 4.6s,-23.74290218,-46.57912737,P-GPS,128.9,39.3,,,9.5,4.2,9.0,4.0,205.4,62.6,-23.74319408,-46.57860127,16,5,67,15.277,0.026,3.81,3.832,3.829,3.806,-2.4,3.5,0,-4.6,-24.2,-133.3,226.7,364,1140,1024,1024,1024,,,,,
4386,484.8,8m 4.8s,-23.74290625,-46.57912008,P-GPS,128.9,39.3,,,10.3,4.6,9.6,4.3,202.6,61.7,-23.74319408,-46.57860127,16,5,67,15.277,0.026,3.81,3.832,3.829,3.806,-2.6,3.8,0,-5.3,-24.3,-133.1,226.9,364,1128,1024,1024,1024,,,,,
4387,485,8m 5s,-23.74291049,-46.5791123,P-GPS,128.9,39.3,,,10.8,4.8,10.0,4.5,199.6,60.8,-23.74319408,-46.57860127,16,5,67,15.277,0.026,3.81,3.832,3.829,3.806,-2.7,4,0,-5.7,-24.2,-133.3,226.7,364,1125,1024,1024,1024,,,,,
4388,485.1,8m 5.1s,-23.74291281,-46.57910818,P-GPS,128.9,39.3,,,11.3,5.1,10.5,4.7,197.9,60.3,-23.74319408,-46.57860127,16,5,67,15.277,0.026,3.81,3.832,3.829,3.806,-2.8,4.2,0,-5.8,-24.1,-133.2,226.8,364,1114,1024,1024,1024,,,,,
4389,485.2,8m 5.2s,-23.74291509,-46.57910395,P-GPS,128.9,39.3,,,11.6,5.2,11.1,5.0,196.3,59.8,-23.74319408,-46.57860127,16,5,66,15.277,0.026,3.81,3.832,3.829,3.806,-2.9,4.3,0,-6,-23.9,-133.1,226.9,364,1114,1024,1024,1024,,,,,
4390,485.4,8m 5.4s,-23.74291993,-46.57909513,P-GPS,129.3,39.4,,,12.3,5.5,11.5,5.2,192.9,58.8,-23.74319408,-46.57860127,16,5,66,15.277,0.026,3.81,3.832,3.829,3.806,-3,4.6,0,-5.7,-24.6,-133.4,226.6,364,1118,1024,1024,1024,,,,,
4391,485.5,8m 5.5s,-23.74292249,-46.57909048,P-GPS,129.3,39.4,,,12.5,5.6,11.9,5.3,191.1,58.2,-23.74319408,-46.57860127,16,5,66,15.277,0.026,3.81,3.832,3.829,3.806,-3,4.7,0,-7,-24.3,-133,227,364,1104,1024,1024,1024,,,,,
4392,485.8,8m 5.8s,-23.74293023,-46.57907604,P-GPS,129.6,39.5,,,13.4,6.0,12.6,5.6,185.5,56.5,-23.74319408,-46.57860127,16,5,66,15.277,0.026,3.81,3.832,3.829,3.806,-3.3,5,0.1,-8.6,-23.7,-132.4,227.6,364,1094,1024,1024,1024,,,,,
4393,486.1,8m 6.1s,-23.74293875,-46.57906105,P-GPS,129.6,39.5,,,13.8,6.2,13.0,5.8,179.6,54.7,-23.74319408,-46.57860127,16,5,66,15.277,0.026,3.81,3.832,3.829,3.806,-3.5,5.1,0.2,-8.6,-23,-132.5,227.5,364,1074,1024,1024,1024,,,,,
4394,486.2,8m 6.2s,-23.74294171,-46.57905603,P-GPS,129.6,39.5,,,14.0,6.2,13.4,6.0,177.6,54.1,-23.74319408,-46.57860127,16,5,66,15.192,0.038,3.79,3.818,3.804,3.78,-3.6,5.1,0.2,-8.2,-22.6,-132.6,227.4,364,1065,1024,1024,1024,,,,,
